Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"We manually collect data on auditors with artificial intelligence (AI) educational backgrounds comprising 8201 company-year observations of A-share listed companies in China between 2014 and 2020. We then develop an auditor individual-level setting to investigate the role of AI education in audit report timeliness. Results show auditors with AI educational backgrounds are negatively and significantly associated with audit report lag, indicating auditors with AI education can shorten annual audit report times by using programming, applied technology, and logical-thinking skills, thereby enhancing audit report timeliness. In addition, this timeliness effect is more pronounced in accounting firms with more branches and among state-owned enterprises, and higher-risk clients. Furthermore, AI education and Certified Public Accountant status can complementarily strengthen this effect, particularly in companies with higher client portfolio risk. Our results provide evidence that auditors with AI education play an important role in audit report timeliness reality and not hyperbole, which supports the efficiency view, and the understanding potential unintended consequences of auditors' AI education could be of interest to regulators that plan to develop new liberal arts framework. © 2023 Elsevier Inc.",12,10.1016/j.irfa.2023.103050,"This paper investigates the impact of auditors' AI educational backgrounds on audit report timeliness using a dataset of A-share listed companies in China. It finds that auditors with AI education significantly reduce audit report lag, suggesting that AI education enhances efficiency in the auditing process. The focus on the impact of AI education on audit outcomes qualifies this study for category A. Class: A",A,1917,72,stop,fp_0705bf87c0
"The recent availability of affordable Artificial Intelligence (AI) for auditing has enabled small audit firms to experiment with this disruptive innovation. This paper goes beyond the literature’s traditional focus on the Big Four accounting firms, to present two studies that explored ethical professional judgments in the use of AI in this new organizational context, crucial for the global economy. Study 1 was a qualitative investigation of a small audit firm near Washington DC, one of the earliest adopters of MindBridge Ai Auditor, the world’s first off-the-self, affordable AI-powered auditing platform. Drawing from Study 1 insights, we developed a two-part scenario that was used for a survey in Study 2, a quantitative investigation involving sixty-eight accounting professionals and 176 students. The findings from both studies have relevant theoretical and practical implications for how AI may impact professionalism/commercialism tensions in small audit firms. © 2023 Philosophy Documentation Center. All rights reserved.",12,10.5840/bpej20231018146,"This paper investigates the ethical professional judgments related to the use of affordable AI in small audit firms, moving beyond the focus on larger firms. It employs a qualitative study followed by a quantitative survey to explore the implications of AI on professionalism and commercialism in auditing. The focus on understanding the impact of AI adoption in this context classifies it under category A. Class: A",A,1879,73,stop,fp_0705bf87c0
"Financial reconciliation (cross-checking independent sources of data) is a time-honored and widespread function in finance and audit. Its objectives are to ensure completeness, timeliness, and accuracy of recording of transactions. With the proliferation of data over recent decades, the ways in which reconciliation is approached have evolved. There are now a number of software products that promise to automate the process of detailed transaction matching. However, the 'state of the art' in these products is rules-based reconciliation. Rules-based systems in any domain tend to be brittle in that any change in the data streams causes the rules to have to be debugged and rebuilt, itself often a time-consuming process. And to make matters worse, this might be caused not just by data schema changes, but the contents of what is in the data fields themselves. Either of these can occur if a third party such as a bank changes its internal processes. In a sense, automated reconciliation is where machine translation was almost 70 years ago; IBM's 1954 Georgetown experiment approached Russian-to-English translation using rules, but it took another 4 decades for researchers in data-driven Artificial Intelligence (AI) to realize why machine translation did not initially live up to its promises and develop a truly robust methodology for machine translation based on unsupervised learning. It turns out that financial reconciliation can be cast as a machine translation problem based on unsupervised learning. To our knowledge, we are the first to propose this. Here, we demonstrate via experiments on real-life (albeit small-scale) financial data that this way of approaching the problem demonstrates promise in terms of accuracy, as well as solving the problem of lack of robustness inherent in rules-based approaches.  © 2020 ACM.",12,10.1145/3383455.3422517,"This paper proposes a new approach to financial reconciliation by framing it as a machine translation problem that utilizes unsupervised learning, addressing the limitations of current rules-based systems. It demonstrates the effectiveness of this method through experiments on real-life financial data, focusing on improving accuracy and robustness in reconciliation processes. Since the primary focus is on developing a new AI technique rather than analyzing its impact, it falls into category B. Class: B",B,2042,84,stop,fp_0705bf87c0
"This article aims to analyse the impacts of new technologies, namely robotic process automation (RPA) and artificial intelligence (AI), on auditing firms. In particular, we focus on the companies’ everyday activities, organisational structure, hiring practices, and the competitive gap between Big4 and non-Big4 auditing firms. To this end, the article is based on a field study involving 14 auditing companies, both Big4 and non-Big4, from the list provided by Consob. The results reveal auditors’ differing perceptions and opinions regarding the future of auditing firms. According to the first viewpoint, new technologies will have a positive impact on auditors as they will be allowed to focus on value-added activities. Second, some respondents do not expect changes to the traditional structure of the companies due to the application of digital tools, while other auditors hypothesised two different scenarios regarding structural changes. Third, the interviewees contend that auditors of the future should gain IT and data analytics skills, which could affect the hiring practices of these companies. Fourth, regarding the current differences between large and smaller firms, some participants stated that emerging technologies could widen that gap, while some auditors of non-Big4 firms claimed that modern tools offer an opportunity for the smaller companies to slightly reduce the gap. In sum, the findings reveal that, although RPA and AI are not widely used and the impact of these technologies on auditing firms is controversial, multiple changes are on the horizon in this regard. © 2024 The Authors",12,10.1016/j.accinf.2024.100676,"This article analyzes the impacts of RPA and AI on auditing firms, focusing on their effects on daily activities, organizational structure, and hiring practices. It employs a field study with interviews from 14 auditing companies to gather insights on perceptions regarding the future of auditing in light of these technologies. The study examines the implications of AI and RPA adoption, which qualifies it for category A. Class: A",A,1995,79,stop,fp_0705bf87c0
"Purpose: The advent of technology has propelled audit firms to incorporate AI-based audit services, bringing the relationship between audit clients and firms into sharper focus. Nonetheless, the understanding of how AI-based audit services affect this relationship remains sparse. This study strives to probe how an audit client's satisfaction with AI-based audit services influences their trust in audit firms. Identifying the variables affecting this trust, the research aspires to gain a deeper comprehension of the implications of AI-based audit services on the auditor-client relationship, ultimately aiming to boost client satisfaction and cultivate trust. Design/methodology/approach: A conceptual framework has been devised, grounded in the client-company relationship model, to delineate the relationship between perceived quality, perceived value, attitude and satisfaction with AI-based audit services and their subsequent impact on trust in audit firms. The research entailed an empirical investigation employing Facebook ads, gathering 288 valid responses for evaluation. The structural equation method, utilized in conjunction with SPSS and Amos statistical applications, verified the reliability and overarching structure of the scales employed to measure these elements. A hybrid multi-analytical technique of structural equation modeling and artificial neural networks (SEM-ANN) was deployed to empirically validate the collated data. Findings: The research unveiled a significant and positive relationship between perceived value and client satisfaction, trust and attitude towards AI-based audit services, along with the link between perceived quality and client satisfaction. The findings suggest that a favorable attitude and perceived quality of AI-based audit services could enhance satisfaction, subsequently augmenting perceived value and client trust. By focusing on the delivery of superior-quality services that fulfill clients' value expectations, firms may amplify client satisfaction and trust. Research limitations/implications: Further inquiries are required to appraise the influence of advanced technology adoption within audit firms on client trust-building mechanisms. Moreover, an understanding of why the impact of perceived quality on perceived value proves ineffectual in the context of audit client trust-building warrants further exploration. In interpreting the findings of this study, one should consider the inherent limitations of the empirical analysis, inclusive of the utilization of Facebook ads as a data-gathering tool. Practical implications: The research yielded insightful theoretical and practical implications that can bolster audit clients' trust in audit firms amid technological advancements within the audit landscape. The results imply that audit firms should contemplate implementing trust-building mechanisms by creating value and influencing clients' stance towards AI-based audit services to establish trust, particularly when vying with competing firms. As technological evolutions impinge on trustworthiness, audit firms must prioritize clients' perceived value and satisfaction. Originality/value: To the researcher's best knowledge, no previous study has scrutinized the impact of satisfaction with AI-based audit services on cultivating audit client trust in audit firms, in contrast to past research that has focused on the auditors' trust in the audit client. To bridge these gaps, this study employs a comprehensive and integrative theoretical model. © 2023, Emerald Publishing Limited.",12,10.1108/JAAR-10-2022-0273,"This study investigates how client satisfaction with AI-based audit services influences trust in audit firms, using a conceptual framework grounded in client-company relationship models. It employs structural equation modeling and artificial neural networks to analyze data collected from 288 respondents, revealing significant relationships between perceived quality, satisfaction, and trust. The focus on understanding the implications of AI on auditor-client relationships qualifies this research for category A. Class: A",A,2284,80,stop,fp_0705bf87c0
"Purpose: In a virtual interconnected digital space, the metaverse encompasses various virtual environments where people can interact, including engaging in business activities. Machine learning (ML) is a strategic technology that enables digital transformation to the metaverse, and it is becoming a more prevalent driver of business performance and reporting on performance. However, ML has limitations, and using the technology in business processes, such as accounting, poses a technology governance failure risk. To address this risk, decision makers and those tasked to govern these technologies must understand where the technology fits into the business process and consider its limitations to enable a governed transition to the metaverse. Using selected accounting processes, this study aims to describe the limitations that ML techniques pose to ensure the quality of financial information. Design/methodology/approach: A grounded theory literature review method, consisting of five iterative stages, was used to identify the accounting tasks that ML could perform in the respective accounting processes, describe the ML techniques that could be applied to each accounting task and identify the limitations associated with the individual techniques. Findings: This study finds that limitations such as data availability and training time may impact the quality of the financial information and that ML techniques and their limitations must be clearly understood when developing and implementing technology governance measures. Originality/value: The study contributes to the growing literature on enterprise information and technology management and governance. In this study, the authors integrated current ML knowledge into an accounting context. As accounting is a pervasive aspect of business, the insights from this study will benefit decision makers and those tasked to govern these technologies to understand how some processes are more likely to be affected by certain limitations and how this may impact the accounting objectives. It will also benefit those users hoping to exploit the advantages of ML in their accounting processes while understanding the specific technology limitations on an accounting task level. © 2024, Emerald Publishing Limited.",12,10.1108/JFRA-05-2023-0280,This paper explores the limitations of machine learning (ML) techniques in accounting processes and their implications for technology governance in the context of the metaverse. It employs a grounded theory literature review to identify accounting tasks suitable for ML and the associated limitations that could affect the quality of financial information. The focus on understanding the impact of ML on accounting processes qualifies this study for category A. Class: A,A,2066,77,stop,fp_0705bf87c0
"This research draws from decolonial, and feminist Science and Technologies Studies approaches to explore the power dynamics of accounting knowledge systems in African contexts. It investigates traditional African indigenous accounting systems, then focuses on the current accounting systems used on the continent and future accounting possibilities presented by AI. We argue that while current accounting systems used in Africa are dominantly Western-centric, AI may reproduce and amplify this structural and systemic power dominance, which has further socio-material consequences on the continent. In trying to mitigate these effects, we propose response-ability in the conceptualization, design, and adoption of AI accounting systems. Fundamentally, we aim to open a discussion for rethinking how these systems can address social issues in alternative worlds and consider alternative and indigenous knowledge systems in African contexts. Toward this end, we seek to open conversations on how accounting AI applications can be designed and adopted in ways that reflect and promote the fundamental principles of objectivity, transparency, accountability, and trustworthiness as embedded locally in African community life and values. © 2024",12,10.1016/j.cpa.2024.102736,"This research explores the power dynamics of accounting knowledge systems in Africa, focusing on the implications of AI on traditional and current accounting practices. It critiques the Western-centric nature of existing systems and discusses how AI could perpetuate these issues while proposing a framework for designing AI accounting systems that incorporate indigenous knowledge and values. The paper analyzes the impact of AI on accounting practices, which qualifies it for category A. Class: A",A,1902,81,stop,fp_0705bf87c0
"Artificial intelligence (AI) application has had a profound impact on business development. However, it is not clear whether supplier AI application has an impact on customers and its mechanisms. In this paper, we empirically examine the impact of supplier AI applications on customer audit fees using robotics data from the International Federation of Robotics (IFR) as a proxy variable for the level of AI. We find that supplier AI applications significantly reduce firms' audit fees. Further mechanism tests indicate that supply chain risk and supply chain transparency are two potential mechanisms. In addition, the stronger the supplier's diffusion capability, and the stronger the client's absorptive capacity, the more pronounced the above spillover effects. This paper emphasizes the important impact of supply chain relationships on third-party auditors' pricing decisions. © 2023",12,10.1016/j.irfa.2024.103113,"This paper empirically investigates the impact of supplier AI applications on customer audit fees, utilizing robotics data as a proxy for AI levels. It finds that supplier AI significantly reduces audit fees and explores mechanisms such as supply chain risk and transparency that mediate this effect. The focus on the economic implications of AI applications in the context of audit fees classifies this study in category A. Class: A",A,1852,77,stop,fp_0705bf87c0
"Purpose: In the fourth industrial revolution, where business accounting integrates with automation through artificial intelligence (AI) and information communication technology (ICT), auditors must be able to access and analyze vast data and information to identify potential risks and issues. Using data analytics and AI to study significant amounts of data linked to audits, this study aims to investigate auditing practices by leveraging ICT and AI to enhance the audit process. Design/methodology/approach: Bibliometric and quantitative research techniques have been used in the study’s mixed-method process. The theoretical underpinnings of AI have been investigated using the bibliometric research method, and the challenge of implementing ICT-enabled auditing practices among auditing professionals has been studied using the quantitative research method. Surveys, interviews and bibliometric analysis have all been used as data-gathering techniques. Findings: Research in AI and auditing has a broad worldwide scope, involving developed and developing nations. ICT perceived benefits have no direct effect on auditing practices. However, ICT training has a mediating effect on the relationship between ICT perceived benefits and auditing practices. ICT adoption has no moderating effect on the relationship between ICT training and auditing practices. Research limitations/implications: Findings have significance for lead auditors, policymakers and the Institute of Chartered Accountants of India (ICAI), who are keenly interested in upgrading the auditing practice of accounting professionals in India by incorporating AI and ICT determinants. Practical implications: This research makes a significant contribution by offering a thorough framework for improving the knowledge management of practising auditors regarding ICT adoption, training and perceived benefits, a crucial component of auditing practices in the digital age. In addition, it provides insightful information about how AI affects accounting practices, which may point the way for further study in this area. Originality/value: This research has significant implications for auditing firms in India. It can inform ICAI, policymakers and regulators in their attempts to foster the incorporation of AI and ICTs in auditing practice. © 2024, Emerald Publishing Limited.",12,10.1108/ARJ-09-2023-0269,"This study investigates the integration of AI and ICT in auditing practices, utilizing bibliometric and quantitative research methods to analyze the impact of these technologies on audit processes. It explores the relationship between perceived benefits of ICT, training, and auditing practices, providing insights into how AI influences accounting practices. The focus on understanding AI's role in auditing qualifies this paper for category A. Class: A",A,2089,75,stop,fp_0705bf87c0
"The main objective of this study is to construct a comprehensive conceptual framework that link the relationship between artificial intelligence (AI), trust service framework of system reliability and reliability of accounting information system (AIS). To achieve this objective, the current related literature synthesized and analyzed using meta-analysis as a methodological approach. The findings of this study suggest that AI techniques can enhance the AIS reliability by supporting the security, confidentiality, privacy, processing integrity, and availability as five principles of trust service framework for system reliability. The proposed conceptual framework provides an explanation for such findings. The implications of this study will benefit a wide range of stakeholders including users, management, auditors. Some suggestions for future studies are provided in this study.  © 2024 IEEE.",12,10.1109/ICETSIS61505.2024.10459587,"This study constructs a conceptual framework linking AI to the reliability of accounting information systems (AIS) through a trust service framework. It employs meta-analysis to synthesize existing literature and demonstrates how AI can enhance AIS reliability, indicating a focus on the impact of AI on system reliability. Thus, it falls under category A. Class: A",A,1841,65,stop,fp_0705bf87c0
"The rapid advancements in artificial intelligence (AI) technologies have significantly impacted various industries, including the accounting profession. This paper examines the adoption of AI in the accounting profession using the Technology Acceptance Model (TAM) as a framework. The TAM provides a theoretical foundation to understand the factors influencing the acceptance and adoption of AI in accounting, including perceived usefulness, perceived ease of use, attitudes towards AI, and external factors. The paper also discusses the implications of AI adoption for accountants and the challenges associated with integrating AI into accounting practices. Finally, recommendations are provided to facilitate successful AI adoption in the accounting profession. © 2024, The Author(s), under exclusive license to Springer Nature Switzerland AG.",12,10.1007/978-3-031-46177-4_12,"This paper investigates the adoption of AI in the accounting profession through the lens of the Technology Acceptance Model (TAM), focusing on factors influencing acceptance such as perceived usefulness and ease of use. It discusses the implications and challenges of AI integration in accounting, making it a study on AI adoption, which fits into category A. Class: A",A,1833,66,stop,fp_0705bf87c0
